,NN,NN.1,NN.2,UU,UU.1,UU.2,pval.UU,padj.UU
SPU_022536,0.129987735584055,0.167887942118419,0.148046195166295,0.168180258875565,0.174877591925474,0.133209849287603,0.745742434786651,NA
SPU_024892,2.43835638471547,2.4888921532054,2.52914491629523,2.48998457517906,2.43710502571607,2.36178250973336,0.408126680008444,0.708517700222544
SPU_000677,0,0,0,0,0,0,NA,NA
SPU_025238,0,0,0,0,0,0,NA,NA
SPU_004759,-1.97571747688471,-1.97573998516735,-1.9759908732964,-1.97569860093153,-1.96530203613877,-1.97358223058251,0.7492332627339,NA
SPU_004758,4.37387092976244,4.34494896319025,4.30238789709077,4.46626932347026,4.54855435265351,4.31614451120263,0.271323181572622,0.585890587611921
SPU_017337,3.07951104469361,3.06369565593073,2.96200221687181,2.92120747271741,2.84486338740477,2.813594742957,0.0177396603756212,0.106123124783363
SPU_006663,6.76080613531843,6.8346422803712,6.6698264967144,6.76922907886457,6.91472358472815,6.71909660616203,0.646072595326942,0.860407944737497
SPU_006826,9.56422961509296,9.45084062658711,9.57370804482454,9.62722585153013,9.55984099517027,9.41466448124108,0.921380678302295,0.975098787161308
SPU_004358,8.84300453631456,8.77470638437106,8.79559998972847,8.73292788243725,8.68869075648311,8.82281906303198,0.484773049287954,0.764748633323251
SPU_004357,7.37534281729692,7.46726232644008,7.52435565892903,7.49364390777018,7.61069743331592,7.6220060798379,0.219673028420486,0.527050378398781
SPU_010065,0.29717660786496,0.29713606729647,0.336008336773209,0.317929148782487,0.298913033588524,0.408014816349016,0.363529365970334,NA
SPU_010066,0,0,0,0,0,0,NA,NA
SPU_025582,4.77529028831807,4.87051817291264,4.88336939878144,4.86224713910294,4.8990860358119,4.80752737923294,0.894111057387185,0.966695334046831
SPU_006423,3.54803531285697,3.46553390841943,3.62369317210057,3.44969012727983,3.53542504181213,3.66659374849131,0.948469662758033,0.983521437676283
SPU_011877,6.19455111027174,6.08330145653668,6.13806917098571,6.40390290160595,6.02981458820728,6.27535962078608,0.344949701950398,0.65939422624774
SPU_010479,4.89773629998734,4.9385246867155,4.95564434366338,4.70719888914901,4.60063014309471,4.65129430909461,0.00557813177510382,0.0466875778684648
SPU_004948,6.72134244692989,6.73596204548543,6.81067960927923,6.85899993050547,6.80905617536985,6.88203027857538,0.349610534109892,0.663617189904586
SPU_000355,5.632193431408,5.61129102118156,5.66386099717807,5.47637663956068,5.56426169866885,5.77284740256724,0.802571996714413,0.933325082130843
SPU_024822,7.05272773275503,6.98311990737511,6.96873341011503,6.8542815219122,6.83936044981098,6.69258089903861,0.0471527437011869,0.207936421378759
SPU_020201,6.61618798085169,6.53322196189656,6.48014393767801,6.27073583008427,6.16209710612504,6.30387208146375,0.00455410049374294,0.0401848972172776
SPU_023951,7.46700343456015,7.44423648880065,7.59105293716686,7.29796748707263,7.37575945372286,7.06858858376247,0.0205320024589756,0.116908311973575
SPU_016101,10.9775817738846,11.0348905156862,11.0400464256904,11.162709414428,11.2895653036332,11.5434819454552,0.000243552815897621,0.00425162490953483
SPU_016100,6.80470002286037,6.98210183482519,6.80839627743941,7.17824560385448,7.16447549474803,7.27628701988908,0.000906704348542033,0.0119046684968985
SPU_007356,-1.01228113797585,-1.04860474626244,-1.04874191890192,-1.03020430574569,-1.04721009360231,-1.04474046410485,0.85811365513632,NA
SPU_015990,0,0,0,0,0,0,NA,NA
SPU_015991,0,0,0,0,0,0,NA,NA
SPU_005449,4.95919104512557,4.86985949075193,5.12888332470328,5.12717715466626,5.12425626264484,4.89818903146322,0.563989745343877,0.816090437200739
SPU_017689,0,0,0,0,0,0,NA,NA
SPU_005328,6.46480172741321,6.517954659627,6.47781544824704,6.71693727136408,6.67643249748598,7.08736624173228,0.00244772682819339,0.0250456408958094
SPU_019473,3.67293073571242,3.78038349007725,3.61441460616318,3.68988238060184,3.81439091706417,3.93503117462527,0.168884310530133,0.457740677327212
SPU_005331,-1.49800254946731,-1.49803497248723,-1.47106575270489,-1.49797535879197,-1.49666449284444,-1.4949267424634,0.71626857183118,NA
SPU_005330,-0.402165583287339,-0.402250506064106,-0.385395939186418,-0.402094226199877,-0.420181753153542,-0.418935270720514,0.513665762251521,NA
ENSRNA022743163,0,0,0,0,0,0,NA,NA
SPU_008838,0,0,0,0,0,0,NA,NA
SPU_005329,0,0,0,0,0,0,NA,NA
SPU_013287,7.6046574485529,7.61134053992613,7.60315909993495,7.46144216308633,7.51373220425606,7.29263066251382,0.0675162500208516,0.263829825895188
SPU_013286,1.20504411061786,1.22500984638996,1.27929641765203,1.26442995463129,1.23107236281094,1.34105297235528,0.359751173585456,0.670968511780762
SPU_019866,4.57973785833029,4.49798729889985,4.49588948182503,4.66772501404633,4.60431515518643,4.6924622518681,0.181238714319546,0.474497801407644
SPU_004424,6.1004091965589,6.05806616634952,6.18961360838375,6.14102897289879,6.14782203517615,6.14523233827104,0.795334531712294,0.931633780568554
SPU_020522,0,0,0,0,0,0,NA,NA
SPU_020523,8.91110175528808,9.00015007555988,8.9497715847064,8.77973331816679,8.84418388457499,8.71212913424696,0.0314715210549989,0.157988228767567
SPU_008973,0,0,0,0,0,0,NA,NA
SPU_019728,-1.49800254946731,-1.49803497248723,-1.47106575270489,-1.49797535879197,-1.49666449284444,-1.4949267424634,0.71626857183118,NA
SPU_012994,3.72381333004665,3.65926331346542,3.85065825322382,3.75517263106405,3.58070589334467,3.84885826568211,0.884204334171421,0.964615379033829
SPU_011358,3.58859802662282,3.54032785554605,3.62092124819047,3.61993453258487,3.66353390187667,3.53903396915293,0.759735539790932,0.915366034456625
SPU_009100,4.15035881247257,3.99332810268653,3.95125307526025,4.05494233482545,4.19877081867171,4.0244688498565,0.529736780560716,0.795012561710929
SPU_009099,13.1569761971754,13.1705459963415,13.0647268721287,12.9827966577069,13.0638053239531,13.27625111612,0.831203034175095,0.943468624904921
SPU_026418,12.1281929761578,12.2004588004995,12.1655698115933,12.1165445346859,12.1152345340584,12.3508120149084,0.653850314059939,0.86490736168645
SPU_006463,8.22819021655327,8.21664996553951,8.12666997541367,8.11760279781023,8.37319657756109,8.32329253948788,0.371641672886774,0.680278927097937
SPU_006462,10.108737623695,9.9598312822723,9.96017407980773,10.0041305694609,9.81044816612757,9.62377025749775,0.0492845929084455,0.213928135783112
SPU_008264,6.93003415267417,6.89480492752616,6.95478083882407,6.8735008793824,6.9783624142175,7.04702604484039,0.694910518912426,0.885018500461633
SPU_009103,7.036552815067,7.02281365140856,7.0979817597405,7.37047626880813,7.23044121846086,7.12993912630018,0.0504589693222661,0.217548565643138
SPU_007993,0,0,0,0,0,0,NA,NA
SPU_006461,-1.97620873429466,-1.97623662652553,-1.97654752672742,-1.97618534324115,-1.97505765754956,-1.96180701804068,0.7492332627339,NA
SPU_006464,2.81555706633669,2.72829270567183,2.79043016662578,2.7822673623797,2.64208496357446,2.89150762915234,0.98239181269212,0.995004469815298
ENSRNA022744056,0.664172880992804,0.567082863955177,0.566569975737447,0.587385534666916,0.569126822414785,0.651094938806222,0.942150469892684,NA
SPU_013456,-0.997033614801585,-0.997111746808931,-1.0161077818353,-1.01593309633047,-0.994293733934673,-1.01206316674657,0.845381194354323,NA
SPU_019521,0,0,0,0,0,0,NA,NA
SPU_017839,0,0,0,0,0,0,NA,NA
SPU_027959,5.7272079764756,5.82971444077837,5.66728617087577,6.40204878892865,6.25767016902158,6.53840882621509,2.83147684870024e-09,3.78501110133231e-07
SPU_008644,0,0,0,0,0,0,NA,NA
SPU_015078,-1.97530850416975,-1.97532654000993,-1.96792602117922,-1.97529337890764,-1.97456418808034,-1.97359753573851,0.879380974083601,NA
SPU_015077,0,0,0,0,0,0,NA,NA
SPU_015076,0,0,0,0,0,0,NA,NA
SPU_015075,0,0,0,0,0,0,NA,NA
SPU_015074,-0.984300661549483,-1.02484830222274,-1.02502283407228,-1.02481914366576,-1.02337021472935,-0.998698885509409,0.849739432662686,NA
SPU_015073,0,0,0,0,0,0,NA,NA
SPU_015072,-1.97538761524872,-1.96744075510849,-1.97561718338662,-1.97537176530616,-1.97460763754139,-1.97359467102343,0.879380974083601,NA
SPU_015071,8.37503091256378,8.32565331744452,8.35885899529974,8.4941027378081,8.54191192021091,8.56592585303049,0.0275757243044171,0.14372402386269
SPU_012272,0,0,0,0,0,0,NA,NA
SPU_026726,2.61593906574654,2.54329974398321,2.65905872252165,2.63376178242819,2.71423022448118,2.62204650186886,0.456163649460828,0.745443358553056
SPU_011205,5.12536706592326,5.06531452765098,5.22713967274717,5.30436351418079,5.26752688026628,5.12536668207549,0.36901749904416,0.677853739369711
SPU_012268,0,0,0,0,0,0,NA,NA
SPU_019941,0,0,0,0,0,0,NA,NA
SPU_009575,1.78079386965799,1.76104965031005,1.79650353692602,1.78098885141312,1.81261679530036,1.97232840067457,0.140856047545608,0.415684537638971
SPU_015533,-1.49824550252391,-1.48397923197021,-1.49865762518721,-1.48391684862956,-1.49684527994516,-1.49502679388247,0.927440144536816,NA
SPU_015534,0,0,0,0,0,0,NA,NA
SPU_010940,0,0,0,0,0,0,NA,NA
SPU_012087,8.15382711801995,8.14434791035399,8.11546592380346,8.47953788232041,8.58479534917808,8.59133453163538,8.653367499197e-07,4.70453900491534e-05
SPU_012090,8.27500722209923,8.25120001697937,8.12543243004534,8.31463752344133,8.32912929473917,8.47650493059571,0.084045517016327,0.303786281919611
SPU_012088,6.47680166164287,6.35872832404155,6.38986711771359,6.19593185194736,6.17442138348524,6.39061642574708,0.151086713292,0.431573817294639
SPU_012089,4.57124568583014,4.52932313538344,4.77166751673445,4.53198461029492,4.54580915935439,4.72712977766635,0.808160368362528,0.935210998787732
SPU_014300,9.42826706055709,9.43269374774465,9.3804687835139,9.00174117320333,8.96580377340015,8.98420983245638,7.91697507415421e-09,9.34858604456974e-07
SPU_014299,3.15996550716072,3.14280947760592,3.22636494363447,3.075576128512,3.17450669754962,3.17385621261139,0.639040518374178,0.85637158308236
SPU_016706,7.62947451367991,7.61526482384721,7.61416567121973,7.48011039451659,7.57330772590302,7.36353723103501,0.137606932283295,0.410143877427653
SPU_017877,6.23751488756102,6.40751922476891,6.30418654893438,6.21796538434303,6.10903181856278,6.14174651895037,0.130228508280394,0.397024554351294
SPU_017876,6.27015606403229,6.20197066743893,6.13324787906528,6.25124711117486,6.27503037528072,6.32875531605844,0.434685748722663,0.72876099616291
SPU_014301,4.42776473496719,4.42647127595693,4.69365929127868,4.62699086183188,4.56031312813352,4.57678764135489,0.539068314494568,0.800655943151321
SPU_014298,5.74881094936917,5.67514892619483,5.7512550516996,5.71589013122949,5.62001129411332,5.71822112210964,0.700277032922969,0.888361773440483
SPU_014302,0.42699787053174,0.408150174601722,0.477142981444272,0.40833677205797,0.390737465902302,0.392967626442768,0.200100284996113,NA
SPU_014304,5.98707272044179,5.91024261701452,5.90643513077657,6.09546436674802,5.95595791210898,5.95128396173481,0.510228971883834,0.782692741164656
SPU_014305,2.78465282724996,2.76674513720527,2.76086440005903,2.83568839059231,2.79014449218566,2.84474555914859,0.429324722967835,0.725480907765992
SPU_027401,3.28117190780803,3.2133026293939,3.27167884075754,3.34518215237569,3.36837839772971,3.29692055425105,0.285921416607125,0.601333418963198
SPU_027404,7.90257978995459,8.02226828144648,7.85360360660797,8.03795993442504,8.08434386046038,8.29150849441218,0.02924858480695,0.149707209755949
SPU_027402,7.87783976175098,7.93336127859757,7.88988964087849,7.90227730491385,7.75880084790481,7.67600956379289,0.225104834309774,0.532383972316796
SPU_027403,10.9378296899001,11.0709626895379,10.9485529860602,11.3026270015521,11.3804281568108,11.6690215064055,1.5733409075209e-07,1.14836132775678e-05
SPU_009801,5.57832359491521,5.65583598457705,5.44482677248613,5.3880713286731,5.73698251332058,5.50575634697142,0.934493919378075,0.978965696109389
SPU_021181,5.50783515703245,5.63841640690358,5.48186392273419,5.63316940767343,5.90505827523281,5.98817206712451,0.00847331496552304,0.063341446026545
SPU_009986,4.63912899716023,4.43754571757454,4.61815740307266,4.59076017654095,4.77743688951369,4.45030005907558,0.673229720357869,0.875400488724069
SPU_002329,6.28100383648853,6.09036479732763,6.17742744234098,6.16438046467777,6.09249341143246,6.06193514554705,0.469652053383422,0.754724416397481
SPU_002330,7.00659400567149,7.11684857007226,7.03592448073863,7.23019019192941,7.1073713951712,7.15165949474283,0.257388933954332,0.571123093546304
SPU_025117,7.38303711636472,7.24940978491104,7.08419937103032,7.22873951837741,7.30830199671793,7.46352336720208,0.406791048564378,0.707181575711385
SPU_025118,6.94971964829209,6.98783244761035,6.99928909661344,6.90928317870609,6.97857297450106,7.21152943925544,0.584903064165254,0.827073930029874
SPU_002328,5.66584098237833,5.67250252776743,5.67167265284574,5.67701122864363,5.58707532265103,5.75966954704387,0.957888837628583,0.987230440337797
SPU_018881,0,0,0,0,0,0,NA,NA
ENSRNA022744269,0,0,0,0,0,0,NA,NA
ENSRNA022744261,0,0,0,0,0,0,NA,NA
ENSRNA022744265,0,0,0,0,0,0,NA,NA
ENSRNA022744256,-1.08221458212646,-1.06420300895543,-1.04799878224369,-1.08220460574543,-1.0807192173495,-1.07832113870396,0.517233850840402,NA
ENSRNA022744249,0,0,0,0,0,0,NA,NA
ENSRNA022744251,0,0,0,0,0,0,NA,NA
ENSRNA022744241,0,0,0,0,0,0,NA,NA
ENSRNA022744234,0,0,0,0,0,0,NA,NA
SPU_008991,-1.97571747688471,-1.97573998516735,-1.9759908732964,-1.97569860093153,-1.96530203613877,-1.97358223058251,0.7492332627339,NA
SPU_008992,6.72120640352325,6.73638129367518,6.87163373190775,6.87857604267451,6.99310414598589,6.96627101854196,0.101125395793979,0.341362657069296
SPU_008990,5.13001066627951,4.97277669905848,5.06318471689431,5.04571273136619,4.94146343811361,5.08185378081201,0.74992893001305,0.911368891085672
SPU_005726,1.80966820184244,1.80956151158412,1.93426189398902,1.92321704984067,1.98244577519993,1.8728147351159,0.2268050668737,0.534138609600041
SPU_012869,2.2257310599378,2.37046502510244,2.20350402498099,2.26439871811639,2.25928863830931,2.42167399640723,0.479750154657539,0.760958942265239
SPU_005724,0,0,0,0,0,0,NA,NA
SPU_005028,-0.662416574192306,-0.662434696835435,-0.662634116266376,-0.605413357268449,-0.639524077319168,-0.659690555035049,0.279319036312682,NA
SPU_019676,1.31687984780526,1.40643159659694,1.33243523440803,1.29798673260433,1.32536625475313,1.31180370104082,0.348885380906302,0.663265413198357
SPU_027085,0,0,0,0,0,0,NA,NA
SPU_011613,0,0,0,0,0,0,NA,NA
SPU_025210,8.29022572786095,8.27578736775772,8.23804349573562,8.62735058829584,8.77778224988223,8.99435772211023,2.52770014557206e-08,2.41027300700939e-06
SPU_025211,2.85312659328996,2.8524310547684,2.72456636114131,2.83674910032118,2.86383972099359,2.8798932641323,0.501626505259377,0.777303057589736
SPU_008842,6.70920550632613,6.79567475175716,6.83023101695312,6.45718267570379,6.39283707568033,6.32463694898621,0.000212664731461294,0.00380192040169809
SPU_008841,7.87285670379035,7.98392959875338,7.73550927975408,7.6115431315179,7.46321181109123,7.3229338170971,0.000204779142147979,0.0036858257439625
SPU_022166,-0.0698100997035487,-0.0890593924019728,-0.0528096146230573,-0.0697330230504825,-0.0443011504129167,-0.0862623989332355,0.895038350802601,NA
SPU_006551,0.711467530203772,0.692051081384192,0.814868292282263,0.711561411897463,0.737976040369969,0.696937102901476,0.533884024368166,NA
SPU_008548,0,0,0,0,0,0,NA,NA
SPU_018775,-1.49913944783429,-1.49917892086862,-1.49961890626806,-1.49910634485797,-1.4642370929282,-1.49539484181914,0.562578994777389,NA
SPU_009540,0.113589396412077,0.113373623798119,0.075652308018308,0.0578457952179632,0.0590621098981857,0.0608082120602042,0.124422461678599,NA
SPU_018777,0,0,0,0,0,0,NA,NA
SPU_009542,2.40384295478897,2.36655531602007,2.34457795367608,2.43997156609222,2.52117202545268,2.45008024029526,0.105088288747599,0.348853470766462
SPU_009541,0.35823581429048,0.358134440286658,0.338489496801571,0.395962461555084,0.405456143506971,0.342688180329169,0.354739650629427,NA
SPU_022168,1.0405895048403,1.00477819069964,1.00213572602105,0.968172695814904,0.973146212794609,0.954657501665488,0.176772660615398,NA
SPU_012465,5.2944531842119,5.41067181594438,5.36605284102243,5.44271477319624,5.2397069405613,5.07175601077405,0.42398599114101,0.722107015172815
SPU_012464,-0.670199407066106,-0.670343753485797,-0.708017936690862,-0.707800017746518,-0.707083357941992,-0.704960008236379,0.36878752803579,NA
SPU_019661,-1.97620873429466,-1.97623662652553,-1.97654752672742,-1.97618534324115,-1.97505765754956,-1.96180701804068,0.7492332627339,NA
SPU_014170,11.6049292110496,11.6851239319097,11.5899552408188,11.5358541330139,11.6610357248264,11.853531238901,0.443196380072667,0.735513176095889
SPU_017771,1.53239245313509,1.57098528205115,1.54938606345348,1.55218314160761,1.53899291094525,1.71981349161976,0.274957297236482,0.589631384376438
SPU_019275,0,0,0,0,0,0,NA,NA
SPU_007545,5.41550898820902,5.48245511087026,5.65987417618185,5.39665783593677,5.53092741825557,5.23088723258113,0.263265866244539,0.577869511521135
SPU_010392,0,0,0,0,0,0,NA,NA
SPU_001437,0,0,0,0,0,0,NA,NA
SPU_023458,0,0,0,0,0,0,NA,NA
SPU_026059,0,0,0,0,0,0,NA,NA
SPU_026760,-1.48392883189676,-1.49828970432004,-1.49866860318634,-1.48390032485944,-1.49685287666377,-1.49503099786367,0.927376052351656,NA
SPU_017048,7.858787953098,7.82431045380003,7.78760703514672,7.75408642557622,7.72040535480701,7.58415298007007,0.153245963909221,0.434804248245664
SPU_016603,6.90122534373029,6.81697430922143,6.72989198696001,6.92975170173121,6.74233192756517,7.03683881874951,0.406798589306769,0.707181575711385
SPU_015666,14.0870650522684,14.0550776486418,14.011961698715,14.1226804538269,14.2284190690746,14.4704164136149,0.00556309004452496,0.0466248310738916
ENSRNA022743957,0,0,0,0,0,0,NA,NA
ENSRNA022743964,-1.97620873429466,-1.97623662652553,-1.97654752672742,-1.97618534324115,-1.97505765754956,-1.96180701804068,0.7492332627339,NA
ENSRNA022743961,-1.97538761524872,-1.96744075510849,-1.97561718338662,-1.97537176530616,-1.97460763754139,-1.97359467102343,0.879380974083601,NA
SPU_015670,-0.910059958196931,-0.910080161945856,-0.910303012961423,-0.910042988571302,-0.884065081651888,-0.855969717632351,0.285208258713838,NA
SPU_015667,-1.06047727791665,-1.06049031729075,-1.02491410682345,-1.06046632109559,-1.03915891525476,-1.05650943636506,0.872677586695208,NA
SPU_015669,6.59212289857298,6.65260356018558,6.75434913921196,6.81332216836324,6.93365193324088,6.60655793259289,0.253221123099898,0.566754234473782
SPU_020838,3.86065542176628,3.83067001074354,3.98693052933787,3.8030695514472,3.77901666701409,3.60755829646758,0.0921105540340534,0.320438584171245
SPU_020837,-1.49941147772419,-1.49945263794013,-1.49991142947626,-1.48202918779609,-1.49771284818039,-1.47815904532611,0.509284454673868,NA
SPU_014767,-1.07972701502684,-1.07973893152874,-1.04547609360692,-1.06155946204095,-1.07823924215809,-1.07583593909796,0.875945263932419,NA
SPU_015668,5.01222722983151,5.13553440775624,5.01381886438417,5.13933676036422,5.1896554094701,5.16384259787324,0.288771312071574,0.603759034001907
SPU_026906,9.95944821295452,9.94263933507446,9.91125388705551,9.8950577178114,9.86710005986394,9.97666593365229,0.727120129428394,0.900531715059209
SPU_026907,13.5733906560105,13.618713375441,13.5862445121471,13.4002804928633,13.4311314838415,13.5000753592005,0.015524100245442,0.0967399309076466
SPU_026905,9.28182739971806,9.31391137170265,9.21064668732641,8.94357053879774,8.99145145160203,8.89626736777763,3.09550618083188e-05,0.000836553776770294
SPU_026908,-0.552607222725107,-0.552628142174435,-0.552858464159573,-0.512943955386236,-0.528891577787712,-0.523742954682526,0.204178162432479,NA
SPU_026909,0.648968655354336,0.648792239766199,0.609070006037957,0.629574728961774,0.634306623671077,0.692611584485211,0.649033014253781,NA
SPU_026904,-0.415413294494104,-0.415438997037656,-0.415722250974569,-0.394253596751626,-0.414313468054061,-0.330399374911556,0.183641242573975,NA
SPU_026903,0,0,0,0,0,0,NA,NA
SPU_026902,0,0,0,0,0,0,NA,NA
SPU_026901,0,0,0,0,0,0,NA,NA
SPU_026900,0.654689467407736,0.636155715656264,0.598024454894904,0.672946751639773,0.622207512184944,0.602938974976083,0.932692677470795,NA
SPU_003804,0,0,0,0,0,0,NA,NA
SPU_026910,5.87243667361433,6.03126437718435,5.90397113234394,5.68303148589478,5.75630835138123,5.83709025792521,0.0941481462413013,0.32480716836122
SPU_001194,1.64345831625417,1.67918095034483,1.75673318423997,1.6061279731145,1.63403506906951,1.59567852031772,0.0879776831416437,0.311686631832783
SPU_015027,4.98023914977481,4.98986168306473,4.89945894696479,5.01609456354508,5.03454924653937,5.06685115351554,0.417926198025275,0.717002941439068
SPU_021355,8.52207753586724,8.6762448163148,8.50760512164452,8.53416507700991,8.62960841755896,9.01801672939913,0.120831497705049,0.38038633655186
SPU_030053,0,0,0,0,0,0,NA,NA
SPU_021354,1.02584831666503,1.006808412327,0.986310320069046,0.987892332946614,1.03647650806134,1.02619388558922,0.79224582089617,NA
SPU_021356,0,0,0,0,0,0,NA,NA
SPU_021353,0,0,0,0,0,0,NA,NA
SPU_021352,-1.49913944783429,-1.49917892086862,-1.49961890626806,-1.49910634485797,-1.4642370929282,-1.49539484181914,0.562578994777389,NA
SPU_021357,0.657647368747178,0.657467188223926,0.636366750233258,0.617514350480495,0.61956596751854,0.727479862843725,0.887259389130599,NA
SPU_021351,9.57557043952036,9.53226275548532,9.68954218085653,9.44151759547158,9.3657463466473,9.04681661948845,0.00235353379606839,0.0243755100811798
SPU_024925,2.51357326987081,2.37076195492911,2.50501312123096,2.42723326723179,2.33862327194576,2.51985286297949,0.64298466152729,0.858755702855814
SPU_002814,1.39128430800958,1.39096501024138,1.38744865453709,1.33532786020904,1.31894923582928,1.3997728673441,0.392640749333587,0.697037905955699
SPU_002815,10.7019556922578,10.8243694562667,10.6644037025849,10.7179683254191,10.7669806150574,11.0077452832517,0.220721902845628,0.527804556072021
SPU_002816,6.60608246556549,6.87228185355023,6.53620482524559,6.82539666420868,6.89714580595861,7.00030708381259,0.045788735154759,0.203861037712315
SPU_002813,3.39186183108104,3.42232622128921,3.52455104858912,3.29214456271783,3.44567644334555,3.34789861135935,0.302198973752697,0.62001624329363
SPU_002817,9.64782245866251,9.74008213501298,9.62093129840464,9.76144865221631,9.81971002834324,9.9525086906141,0.0261530585837984,0.138489446753795
SPU_002812,7.04953731209351,7.10174027204993,7.04921673598295,7.2594189627525,7.26903116207766,7.37975354137644,0.0149794472567755,0.0942967649213449
SPU_002811,7.91926815661887,7.91240655827305,7.83025366859749,7.78250607508346,7.90045211924772,7.9305006358486,0.853418541206663,0.951876310595855
SPU_002810,0.257670205842275,0.296864759074841,0.276303309760526,0.257700782386815,0.304186031011549,0.314187042049515,0.647522091149539,NA
SPU_002809,5.0664803666243,4.707672864847,5.09811009430568,5.17881072024027,5.19918546954265,5.37052402656525,0.0267558753473439,0.140996922417399
SPU_002818,3.26433475764218,3.19477195424709,3.3328153762941,3.44815426902185,3.23856961118713,3.29673604066718,0.425866907184224,0.723136729893314
SPU_002819,7.33768518455041,7.338080022872,7.21062602995212,7.1886430401693,7.31670214050089,7.05753180494971,0.321524676468126,0.638742603626511
SPU_002820,8.51095547200526,8.57663351089345,8.44907414902553,8.40261370108978,8.56317525299565,8.61533058107039,0.864221412183722,0.957225241446778
SPU_002821,3.57523443991488,3.49341247696815,3.59332336367366,3.57604563127135,3.71608898993124,3.52501679281951,0.528692954272783,0.794551859243205
SPU_018432,6.67382193261129,6.86660423258212,6.65461327878328,7.0696574070514,6.4428524639715,7.1423866781826,0.188743766676619,0.485382256959057
SPU_002808,6.77700921287,6.59995217156621,6.58878191540518,6.62988300380628,6.449699347682,6.51253985634822,0.249887704260365,0.563762136993824
SPU_002807,7.93193147317797,7.83581974862309,8.00077517554527,7.86509728362175,7.94074661105476,7.71198549995559,0.408984654367042,0.709342923314677
SPU_020241,1.04404508352397,1.082437591276,1.06200561090359,1.15597021015338,1.09071849638616,1.10204988199459,0.180521161522731,NA
SPU_025178,0,0,0,0,0,0,NA,NA
ENSRNA022744921,0,0,0,0,0,0,NA,NA
SPU_000070,4.47390060721725,4.44558721962246,4.5775469264245,4.5270764233399,4.6072804668274,4.38590641546392,0.913052857543741,0.973651827011364
SPU_000067,5.83635070617757,5.70544564246837,5.71789654592395,5.43844319629614,5.512456100531,5.4732012213957,0.007746986403014,0.0592101774869363
SPU_020434,5.22866887843416,5.04665219133078,5.03685489362071,5.11745109891683,5.0092797014097,5.12171772258915,0.822892888671057,0.940659222041726
SPU_018612,0,0,0,0,0,0,NA,NA
SPU_021050,0,0,0,0,0,0,NA,NA
SPU_000066,4.83928977755869,4.90250433583487,4.82666578040118,4.46534904914721,4.66024739710222,4.76025280442128,0.0374061363562623,0.178454030341932
SPU_000071,3.26995207565039,3.33554369665816,3.32624367347848,3.45857036057294,3.31696604853384,3.33659400261133,0.434507613044267,0.728528229920201
SPU_018041,1.91766947031266,2.02143718836573,1.94882060826723,1.95400803293747,1.93008283297246,1.87191231269975,0.435520484805605,0.729698533015013
SPU_023535,3.20218651323124,3.37456156831472,3.37606305960777,3.16765155450504,3.286215355409,3.17476915485486,0.177304627002758,0.468641042555687
SPU_000065,0,0,0,0,0,0,NA,NA
SPU_023685,6.96216419802346,6.76256443427596,6.72702796867237,6.96506152417319,6.75611540054698,6.81718290075249,0.787845494350735,0.92800480461073
SPU_023686,9.09139675924121,9.002263502573,9.15367697404577,9.18882889849373,9.14395025605849,9.23550300858025,0.185262018319256,0.480494202241283
SPU_015138,3.57768122822744,3.39273042610414,3.46289478551409,3.45936811478873,3.46125382476177,3.42229593554832,0.694323824884409,0.884799930542484
SPU_016656,4.78851018622746,4.85700067452288,4.74369118081033,4.82584215529678,4.83538560869825,4.75215903354908,0.931394396001858,0.978137342047189
SPU_012745,9.62032739843953,9.51243220740703,9.48608981628604,9.35446855487595,9.24772490005054,9.10577105162755,0.000477266103413227,0.00720524127946076
SPU_012744,8.73198419690271,8.85660186434328,8.7780076331247,8.89751675472751,8.81656149651523,8.95343614178099,0.223779349009644,0.531224253977478
SPU_012746,6.10890276313377,6.12174947970851,6.1644186573351,6.06283522506654,6.40945228467541,6.08208597964523,0.571303901527931,0.819577731983773
SPU_009380,0,0,0,0,0,0,NA,NA
SPU_020447,0,0,0,0,0,0,NA,NA
SPU_025360,2.34238114416895,2.37478037841643,2.31897627878272,2.27310828790877,2.24713491888436,2.23740579295341,0.108230136822541,0.355890114736249
SPU_025466,3.62904176404284,3.58858145786432,3.41983476225717,3.15124603856974,3.16322735161654,3.20646658231229,1.13300276447387e-05,0.0003733399773653
SPU_025465,1.35050688083547,1.24509205263815,1.25989867579334,1.18837259277798,1.19116550127247,1.19515719009542,0.00794351358228961,0.0603791710955584
SPU_007779,0,0,0,0,0,0,NA,NA
SPU_007632,0,0,0,0,0,0,NA,NA
SPU_024238,0,0,0,0,0,0,NA,NA
SPU_002393,0.567912254220448,0.567681885443594,0.510396233292265,0.530346947911939,0.534826865668458,0.541235791905435,0.696769440941384,NA
SPU_023282,1.02690914978654,0.954843633603939,0.988013737589953,0.936313908725356,0.919354151652285,0.922595696960501,0.074594694708441,NA
SPU_002392,-1.46963829444982,-1.49828105267436,-1.49865935727489,-1.49821865097023,-1.49684647854159,-1.49502745718002,0.702506173752692,NA
SPU_019678,2.78397993039627,2.74823151320432,2.93139691490923,2.71249692130692,2.90270543902511,2.70005725280579,0.544182226458056,0.803743658782183
SPU_030017,0,0,0,0,0,0,NA,NA
SPU_000822,0,0,0,0,0,0,NA,NA
SPU_003772,7.54994615332325,7.5986928550956,7.66737698937946,7.56446211776939,7.73442075751182,7.64790544294647,0.644468313579772,0.859737528946586
