gene,pval
SPU_025577,1.28632535054501
SPU_025941,1.62430527821653
SPU_021232,-0.368688433937797
SPU_021228,-5.47461380843381
SPU_021229,0.355555129218534
SPU_021231,0.734748524080041
SPU_004774,13.3401554586559
SPU_021230,0.517392239331738
SPU_004776,-0.742048421951535
SPU_004775,-2.50089197530993
SPU_006670,-1.55083485830085
SPU_006668,1.46923551106675
SPU_008965,-0.744306326758769
SPU_008352,0.104749574391512
SPU_008966,-3.51998434794316
SPU_008347,2.46422967541713
SPU_008350,6.01266487131595
SPU_008348,3.76826985936481
SPU_008349,1.75340807428002
SPU_019581,-6.98143982874756
SPU_019579,-1.99206093017039
SPU_019580,9.48403849409227
SPU_006106,1.85543293926868
SPU_006105,-0.911550212178607
SPU_008926,-1.80661121940335
SPU_006104,-0.710063600240199
SPU_006107,-4.97055925809669
SPU_006108,-3.2898268602648
SPU_022041,-2.32883712828522
SPU_022042,0.0061492470583818
SPU_006589,-0.275046276859252
SPU_006590,4.07185475604293
SPU_006588,-2.59645955105502
SPU_009277,-1.05030358047155
SPU_009274,-0.237517720671091
SPU_009276,4.12952612227669
SPU_009275,16.7265016688162
SPU_017817,-0.776804364748198
SPU_017818,7.18786631961995
SPU_017816,4.32646858569486
SPU_021511,-2.85745388354415
SPU_017820,6.40444659801044
SPU_017815,1.75158778879056
SPU_017814,0.291485601714322
SPU_021512,2.47269779448347
SPU_020806,-0.985686199431257
SPU_021510,0.295430959731812
SPU_001446,-2.25480541963996
SPU_001445,3.38748658796065
SPU_012451,-0.249223385491951
SPU_002268,3.86291719215292
SPU_002270,-1.89121574565557
SPU_013034,-0.126050432397863
SPU_026983,11.1581346686646
SPU_026982,-7.77445162833641
SPU_020747,0.182406812644545
SPU_020748,-1.09938768670353
SPU_026255,-0.479029469395547
SPU_005316,-0.228049261829698
SPU_002289,-0.111423582198826
SPU_008752,-1.98538645155638
SPU_014095,0.519126275170352
SPU_028242,-1.3946871194901
SPU_028241,9.53234004160425
SPU_009319,1.18631747032542
SPU_012165,0.46416381819754
SPU_025107,1.51282621128337
SPU_015890,-0.963672897127583
SPU_027235,0.923389356905376
SPU_027234,-0.156863148021189
SPU_020641,-1.05809889287745
SPU_025132,0.497945979881585
SPU_009208,-1.36933253826106
SPU_025131,0.173921265856828
SPU_025749,0.188983997897885
SPU_003201,-0.77598277111523
SPU_002826,-1.83993358513234
SPU_009531,0.429227211405259
SPU_018764,0.9794227103279
SPU_014742,0.497216897447963
SPU_014741,0.406958424786707
SPU_014746,0.555433338297876
SPU_014747,-0.346626463205947
SPU_021021,-5.2344824828133
SPU_021022,-0.240691784520724
SPU_017734,-1.51870717596359
SPU_010443,1.24298933268614
SPU_010442,-0.415168790996741
SPU_010444,1.64627742452366
SPU_010441,0.204086747859443
SPU_010445,-35.1104971862737
SPU_010440,-2.60672512289189
SPU_010439,0.863858900157115
SPU_005219,-2.98713880468728
SPU_005889,1.14737473874689
SPU_027287,0.411153583583207
SPU_027288,4.83335720291677
SPU_003930,0.828190538896032
SPU_003929,-0.647442756549782
SPU_009671,0.629488722102973
SPU_010691,-3.54680314638387
SPU_020441,0.985602926582178
SPU_020440,-4.21467074867728
SPU_013889,-3.91593476071802
SPU_018890,-1.24686055712278
SPU_018891,-0.466893961351328
SPU_018892,2.15163689286212
SPU_018889,-0.116306603646211
SPU_012792,-9.03356901243724
SPU_012793,-5.10164337219851
SPU_018074,-0.881554721270617
SPU_018075,0.913180280729022
SPU_000554,-4.71160227988857
SPU_027665,0.738792846520703
SPU_027664,-4.34790503525661
SPU_027663,-1.3626659290488
SPU_027833,4.56801916746766
SPU_027834,0.242617928060216
SPU_003414,-1.19788118546704
SPU_002106,4.82513968492121
SPU_002105,0.0979251431960139
SPU_000878,-1.11998786598148
SPU_000879,0.755021704565305
SPU_005852,-4.35077762500096
SPU_028044,-1.93614862623869
SPU_028045,0.645542197102566
SPU_028046,5.51862984740251
SPU_001344,-5.24866063858531
SPU_019541,-5.45191423314471
SPU_023289,-0.0818641904609662
SPU_023288,0.274387918660769
SPU_010131,-1.86505428710853
SPU_009194,-0.390389920912939
SPU_022236,-2.79378579476139
SPU_002153,-2.11161091339041
SPU_002147,0.533165995287334
SPU_027485,5.27223164778466
SPU_011309,2.31531173000412
SPU_011308,1.2596333041844
SPU_000635,-1.00537406417754
SPU_027747,-1.09479322454409
SPU_022125,-1.68640170413883
SPU_022121,-0.555322041403208
SPU_024785,1.93373324118176
SPU_011647,1.66742830712766
SPU_009942,4.96289152207354
SPU_003132,-0.00873461064062477
SPU_003129,2.27074440307054
SPU_003128,-0.414056222221401
SPU_003133,0.105137109186513
SPU_020372,-0.023242303697773
SPU_020371,0.0888324523041325
SPU_007819,-2.51957750890389
SPU_007815,2.01322750122644
SPU_007820,-0.536057451921804
SPU_007814,-0.859115644120292
SPU_007813,0.886435499914666
SPU_007821,3.9379443351046
SPU_013623,-0.309392353119328
SPU_020227,0.458464954102263
SPU_019921,0.0480834423639239
SPU_008128,3.98936596287439
SPU_000346,0.155368912006486
SPU_008065,-0.226753041256396
SPU_008066,1.91118942325383
SPU_023623,-0.605942575775125
SPU_027352,0.0915802741547556
SPU_011663,2.16227113203689
SPU_005871,0.626905168304875
SPU_018953,0.749112454079151
SPU_018954,2.81719918550506
SPU_018952,-1.70008802646174
SPU_004760,-3.02908025105337
SPU_004761,-5.30637014480174
SPU_026179,0.382343821125625
SPU_002585,2.44817091716089
SPU_002586,-0.00155975590998586
SPU_027912,1.75198761350559
SPU_024902,0.993709168682404
SPU_024901,-0.302124193378936
SPU_010646,-0.385208354536362
SPU_010645,0.533289911549098
SPU_010644,-2.49882164432394
SPU_017055,0.488306518849429
SPU_017056,-0.638583472468198
SPU_028284,0.153827771081922
SPU_021080,0.0397275425563197
SPU_003610,1.0146878191139
SPU_013321,-0.529878545141233
SPU_013322,0.101984475893858
SPU_008217,0.361213098269036
SPU_020197,3.4026659114764
SPU_018915,-2.18670724096052
SPU_018916,-0.381934899946322
SPU_006245,-4.16300996492047
SPU_006239,0.464947495192023
SPU_007475,-0.139479081760325
SPU_006238,-0.113058942871422
SPU_008721,-0.857154191106083
SPU_001252,0.951561681189426
SPU_026213,0.248814958711518
SPU_026214,-2.71422109377438
SPU_026215,-5.11888065088652
SPU_004599,-5.01317821338075
SPU_028139,-1.14536185775028
SPU_028140,0.740241609344845
SPU_016418,-2.72647203385619
SPU_004125,-0.503093715416819
SPU_028049,2.6298693573298
SPU_028048,4.94252519744584
SPU_028047,0.244489831794416
SPU_022779,8.46292524147595
SPU_022778,4.79083402247747
SPU_013409,-0.44401969091361
SPU_018680,0.808921708066833
SPU_025517,-0.0845012529759664
SPU_025515,26.6824836509337
SPU_017882,-1.58831167512134
SPU_026017,0.220104300286405
SPU_014036,-2.38729789601804
SPU_005602,-0.926797906516835
SPU_017940,-22.7269214363994
SPU_023517,7.91715332433224
SPU_012488,-3.26700398412038
SPU_012495,-0.395196153926627
SPU_003974,0.410501915919995
SPU_003975,0.109694235086468
SPU_012496,-0.932067264339484
SPU_012487,0.977316321667075
SPU_014505,-0.837279250623201
SPU_014504,1.13664512595009
SPU_026662,-0.9149700600244
SPU_005427,-3.09211313903185
SPU_021619,-1.36110097646394
SPU_012317,-23.6934244983444
SPU_013230,-28.8623707574347
SPU_023466,-7.92865340349812
SPU_014898,-0.711148205699104
SPU_017553,1.57725481571065
SPU_002437,0.0591248618403922
SPU_017547,-6.34495610605173
SPU_011572,16.9227152531554
SPU_011573,2.3223252442115
SPU_005592,-4.678254674277
SPU_005102,-0.516735034075144
SPU_005103,0.220616444123717
SPU_005100,-3.85875558600572
SPU_012896,-0.00983171849142044
SPU_012898,-0.801347896022401
SPU_027977,2.5083903167814
SPU_027978,-7.6335196107881
SPU_027979,0.0580849310412387
SPU_012999,0.00161962771581997
SPU_000138,-0.86772764628038
SPU_000139,2.61407710266757
SPU_007956,0.856664220735993
SPU_007955,0.453250840704336
SPU_023204,1.19611429427254
SPU_023203,-3.17524363184772
SPU_003990,-1.50927005895707
SPU_023408,0.209435657462221
SPU_007295,2.77414138372133
SPU_007294,-5.11024367692862
SPU_000939,-0.90806355395835
SPU_000941,-0.219787095632492
SPU_000940,0.90530236356695
SPU_026181,-2.83458350553173
SPU_009146,-1.28750144521252
SPU_009145,-17.0762902342627
SPU_024829,6.71367108833815
SPU_009559,5.52686164492941
SPU_012223,-0.563155847848838
SPU_000223,1.96932461148626
SPU_000222,1.83032551422538
SPU_003882,0.199624777097343
SPU_012855,-2.90038313031827
SPU_005593,-2.13003026356694
SPU_002379,-1.25365633314673
SPU_001187,-0.507608690243439
SPU_015046,2.65405964215284
SPU_005496,0.379953691467083
SPU_017478,-0.819884423269727
SPU_011092,1.37726363321953
SPU_011093,-3.12900802398402
SPU_011091,-0.814843500535405
SPU_011090,-3.29755044179837
SPU_011853,-3.49680612991084
SPU_016731,-2.5818458858842
SPU_003708,-1.40339041448947
SPU_026445,-2.84429986228706
SPU_006651,-1.72895953165604
SPU_026446,1.80487110486714
SPU_016729,0.00444105415238791
SPU_016727,7.31938577426816
SPU_004318,0.104028959963942
SPU_004315,0.173843831884044
SPU_026448,-0.517983499932788
SPU_026447,0.0598159981787779
SPU_007275,0.817298406200436
SPU_005812,0.206077216385126
SPU_004317,1.06418444019351
SPU_028332,1.40224673666811
SPU_024803,1.74147668609078
SPU_024800,0.892084202335011
SPU_024804,2.02783447043093
SPU_019254,0.379640599958481
SPU_006977,6.10877677604444
SPU_006978,-0.975034994398826
SPU_016596,1.96122415308445
SPU_016595,-1.64460848981493
SPU_017376,-3.08396206355456
SPU_017374,8.38540402865418
SPU_001581,-2.96153906603837
SPU_002023,12.0054134070593
SPU_027482,-1.787812534297
SPU_027483,11.6900985570077
SPU_027481,-5.84563430084052
SPU_022656,-0.52173138321041
SPU_001526,-0.27492497440782
SPU_005856,-10.0097912018851
SPU_009605,-0.884999438262499
SPU_026126,0.171469975916305
SPU_030060,-1.22054789002446
SPU_024314,0.346406213433646
SPU_024313,0.0803277138807963
SPU_006867,-1.80710804733212
SPU_011502,3.85530130194947
SPU_017278,-0.836500611903772
SPU_003461,-3.23164135968057
SPU_002852,1.57524560467895
SPU_002853,-0.336483352802961
SPU_018962,-0.537206285366367
SPU_014312,-2.06852474751647
SPU_027717,1.0846194229981
SPU_027718,2.80419096098757
SPU_016432,-0.425967254436343
SPU_016434,-0.696362110429559
SPU_016983,-0.0254753106754789
SPU_000421,0.0350093192776871
SPU_001284,2.60844307897306
SPU_018388,0.425579766303166
SPU_015244,-2.63687021629552
SPU_007610,1.68244240045398
SPU_025005,-0.943952360655245
SPU_000101,6.93912211186591
SPU_000102,-2.04880110590309
SPU_028687,0.0397842953122988
SPU_020788,-1.13771476574611
SPU_020786,-1.37637332581211
SPU_020787,1.1304479396856
SPU_020797,-0.150217668096025
SPU_020796,0.81596716776517
SPU_020792,-0.660788876434297
SPU_005627,-0.397629066821698
SPU_012646,-3.56256970236771
SPU_013946,-6.08419789266015
SPU_025547,6.13251216816422
SPU_020740,-1.2494933402305
SPU_028909,-6.05041883665354
SPU_019972,0.0220336237363705
SPU_017282,0.819831404667027
SPU_028024,1.13507634318009
SPU_017283,0.782628233629862
SPU_017286,-0.882984110011094
SPU_017285,0.60830870186185
SPU_020303,-5.23649206552489
SPU_020301,0.0264204080029389
SPU_020300,0.48453350112192
SPU_020299,-0.529302660165523
SPU_003877,0.365148294162874
SPU_013543,3.66196887301165
SPU_008314,1.77176964813756
SPU_008315,-0.325079295261563
SPU_000382,-1.43206312917641
SPU_000383,-1.59363069380888
SPU_025419,8.06933591554378
SPU_025418,-0.838543341864649
SPU_014419,-2.70107400716944
SPU_020922,6.29315201365232
SPU_020924,-0.497651535170461
SPU_020923,-2.74735810988265
SPU_013580,-0.312994852238102
SPU_013579,-0.640531799575909
SPU_013581,-0.0403129824705633
SPU_013582,0.857702909835039
SPU_000497,0.816438451482156
SPU_004740,-0.45114036883429
SPU_008364,-0.228573890979657
SPU_008365,0.495629480786578
SPU_021099,-0.992756167368206
SPU_007747,3.6557510245313
SPU_007748,-1.50561262373452
SPU_012120,-1.32938252479286
SPU_011976,-0.36151784053584
SPU_005082,-1.45486521549542
SPU_025402,-2.89215215690496
SPU_024144,-1.52599081252596
SPU_023041,0.577125004686701
SPU_005483,0.0901925990394098
SPU_006380,3.82493147564168
SPU_024200,3.66427833593383
SPU_025392,1.00744436072995
SPU_025393,-1.26714114999773
SPU_015566,-0.112611077495463
SPU_011443,5.31740310662421
SPU_028460,0.747228519426183
SPU_002053,-0.580242795241365
SPU_027398,-8.8157361302867
SPU_027400,0.433916250627828
SPU_027399,2.03549393896933
SPU_012172,0.0479093833087653
SPU_007611,2.66594363588849
SPU_026693,0.425556863132746
SPU_024949,2.36642172643174
SPU_027941,-0.818267175243149
SPU_024951,-1.35829762302994
SPU_025286,-3.83579824342878
SPU_016397,-0.00347371833267621
SPU_016396,0.325814887493057
SPU_016393,-2.07504194375647
SPU_016394,1.46086906673782
SPU_016395,1.08257176526028
SPU_012838,-0.428018625661934
SPU_023788,-0.637435941338218
SPU_024383,1.77708601286315
SPU_008234,-1.03468412127002
SPU_003803,-10.244907888363
SPU_005802,0.427004612674756
SPU_009443,-0.0567393540786376
SPU_009444,9.17600336985711
SPU_009442,0.791748351073973
SPU_014727,-0.130841947259917
SPU_006945,0.666324050045417
SPU_028574,33.7665590680243
SPU_009167,-1.9301563991065
SPU_013259,-0.171427479901636
SPU_028077,1.15243684594734
SPU_022172,-9.93045271573484
SPU_010047,2.04376763740558
SPU_015971,0.895374798872303
SPU_009166,8.37352731133695
SPU_005792,6.29321606947281
SPU_010273,-0.0760676400728839
SPU_010274,0.339653036341934
SPU_007125,-0.502455476018746
SPU_018387,-0.324981994572327
SPU_018386,-7.57718509304039
SPU_008429,-0.184885407871052
SPU_010683,-0.915162283264991
SPU_020749,-1.89952863108244
SPU_023922,-0.745670790826831
SPU_023921,-0.901456314628174
SPU_016454,0.460384460560744
SPU_016455,0.65041115302743
SPU_002075,0.228374037193461
SPU_005155,1.63106416752775
SPU_020998,11.4074983723363
SPU_020995,3.85275689452559
SPU_020994,0.99118525759189
SPU_020999,0.491178088147842
SPU_021000,-1.11040028757951
SPU_020993,0.199019466536733
SPU_020992,0.53678161413074
SPU_025337,1.10075226346401
SPU_030074,0.829607660383664
SPU_019568,0.610733840458015
SPU_019567,-7.12885864750008
SPU_019569,-0.121541499747198
SPU_006897,0.651151373869889
SPU_006900,2.7944114850204
SPU_006898,-0.602445217176499
SPU_005372,1.94731232016653
SPU_006216,-1.53637092930362
SPU_013178,-0.542540208909336
SPU_024117,0.590904273847745
SPU_012330,-0.761102670506456
SPU_012327,-0.0722334250211115
SPU_012328,-1.59265564720394
SPU_012329,-7.91204618233867
SPU_028042,-0.724890198838627
SPU_028043,-0.578650026706675
SPU_004711,1.16620193898289
SPU_015721,-0.099348401349182
SPU_015724,0.000143309576854853
SPU_015722,5.47759444963929
SPU_015723,4.95759163850595
SPU_016087,-0.24129590946828
SPU_019800,2.80581958672457
SPU_018698,-2.01141562623106
SPU_010113,1.0979505137392
SPU_010120,2.60184843367653
SPU_010119,-0.984365359337293
SPU_010114,13.828447217118
SPU_010118,7.05941161071123
SPU_011286,-1.66006998515055
SPU_010115,-4.79342194611283
SPU_010117,-4.01704370528495
SPU_010116,-1.72542113153537
SPU_007758,-4.09162560561843
SPU_007756,-0.0906597688540468
SPU_007755,1.75303036760191
SPU_027346,-1.79629718797615
SPU_008866,21.5331563912187
SPU_008865,-9.23369941546422
SPU_008864,-1.07720781914334
SPU_008863,-5.91890779182309
SPU_008862,-1.1587045672068
SPU_013697,-0.449224082904048
SPU_025397,-0.735211567468111
SPU_025398,-0.920113843211389
SPU_025399,1.16648012315523
SPU_025400,0.344037648843873
SPU_013261,8.3878247273646
SPU_028395,-15.2620408878137
SPU_028394,5.35680094817385
SPU_010652,2.62100351696935
SPU_022419,-1.77463051887671
SPU_001116,1.2350639378673
SPU_019665,-2.10376958216332
SPU_019336,0.0767893258479169
SPU_013982,-2.27146188950594
SPU_010326,-0.221752053481105
SPU_027205,1.15398329028211
SPU_002804,-0.786861030241042
SPU_011216,1.74790471583573
SPU_022784,8.76856711925065
SPU_022433,-10.4752147638849
SPU_022783,0.0850408723226486
SPU_011495,-0.237199026442488
SPU_011496,-0.953711083874393
SPU_004180,-2.63558257817141
SPU_004181,-1.61630814313348
SPU_004183,-1.33727986930934
SPU_019203,3.56437804642125
SPU_002605,0.86060845363739
SPU_022763,1.7456015743978
SPU_011469,-0.598100728844258
SPU_012186,-0.286266540345728
SPU_012185,-0.887643267470718
SPU_022044,-2.40164491012639
SPU_022045,-0.409584188726052
SPU_014390,-1.35068435803275
SPU_023187,-2.32017971391182
SPU_024213,-1.32387715713091
SPU_018000,0.437468386047546
SPU_018004,1.77275426387376
SPU_018003,0.567495856568941
SPU_004924,-0.331714328924585
SPU_004923,3.3076986447927
SPU_015301,-0.390164126533567
SPU_014824,-1.24686521984641
SPU_014822,0.200958093562692
SPU_000437,-6.32311901081539
SPU_000439,7.97556926280723
SPU_004159,0.178437754834489
SPU_000438,-4.23370549229833
SPU_000440,1.50213248497164
SPU_008296,14.3779422647652
SPU_008294,-0.625109743105466
SPU_026657,0.319221026133413
SPU_006538,-0.674696634312925
SPU_005919,-0.90722520873164
SPU_000441,0.188654897569888
SPU_000442,-0.182805209186392
SPU_000436,0.177555989219173
SPU_000435,0.0316725925173178
SPU_020470,1.03316276744165
SPU_000858,-1.85342126582759
SPU_000859,-2.48797619911708
SPU_010889,0.758754974948747
SPU_015049,-0.746801183142684
SPU_010887,-0.371797046623808
SPU_010881,0.0772329507024835
SPU_010886,14.1931471829219
SPU_024848,0.0994595884623105
SPU_010883,0.535808697268884
SPU_010884,-1.00879841424719
SPU_019253,2.34849871317566
SPU_002254,8.9380477759784
SPU_002250,-2.17253559445459
SPU_002253,-0.305924883285049
SPU_002252,1.33126217405615
SPU_018290,-1.2329634411916
SPU_000115,0.629363139539758
SPU_009423,17.9354497985009
SPU_009421,0.294812981987768
SPU_009422,-4.27589536386028
SPU_020767,-1.62773377799575
SPU_006602,-2.6208509170354
SPU_006600,-2.03811537312782
SPU_016383,0.37449862085761
SPU_009342,1.84987600146292
SPU_014336,-0.93058891423637
SPU_014335,-0.0899338474418861
SPU_005723,-0.693340905289695
SPU_009925,-0.298224974683368
SPU_017631,0.502795865141539
SPU_017630,-6.07730050487033
SPU_017641,2.8953371036347
SPU_017629,3.21639637224561
SPU_017628,-1.75084297476622
SPU_016020,1.86786831241579
SPU_011978,2.82223890226485
SPU_019856,-0.091302552819206
SPU_012308,-0.719167358747641
SPU_012307,-0.333691655205281
SPU_005652,0.222594774468101
SPU_021593,0.706347492018169
SPU_011072,3.79929012751193
SPU_027631,2.97561080000227
SPU_013829,0.759450891001893
SPU_006163,0.133327476014723
SPU_004965,-0.424669011378818
SPU_004964,-4.52701481934754
SPU_007260,-1.42060483626422
SPU_007261,-1.49645504196153
SPU_022500,-0.514622823924589
SPU_017932,5.46425495140605
SPU_017931,11.7786094033786
SPU_004126,11.3882302369038
SPU_014670,0.0314025976957982
SPU_012240,-4.02298170349346
SPU_009207,-1.79671513177791
SPU_003173,0.598078416651835
SPU_023330,-0.142780267797854
SPU_023329,-0.144310389894941
SPU_012877,-0.818043512097183
SPU_020448,0.216656364407064
SPU_012878,-0.600453474731901
SPU_024647,-0.206196366125833
SPU_024640,3.49865612243227
SPU_024646,0.162897349307353
SPU_024641,0.200491869570555
SPU_024645,3.66178302879346
SPU_024642,-0.251362221249946
SPU_024643,-0.0541939604800379
SPU_024644,1.01008779432235
SPU_017853,2.21383902485405
SPU_024426,-6.35987947196771
SPU_013981,-4.90046950527661
SPU_020561,-1.20955974407495
SPU_006851,2.62679410619021
SPU_023574,-1.31754949048988
SPU_006853,-6.59422006539162
SPU_006852,-4.00435293621121
SPU_026014,-0.776371005790598
SPU_026171,-9.30018362326178
SPU_026173,8.5049008318511
SPU_010283,-6.04844564430889
SPU_010282,15.0011246502258
SPU_011519,0.08369759208039
SPU_007325,2.93517746547665
SPU_020453,1.00968573123593
SPU_002926,1.29682606107482
SPU_006902,-0.00382736555905153
SPU_025012,-0.0441402139136305
SPU_009485,0.943046345314632
SPU_009484,18.9464185659919
SPU_007510,4.55857925436287
SPU_026899,2.46960758726442
SPU_026898,-4.70853882908802
SPU_017198,-2.01281962262711
SPU_006546,-0.626265416845733
SPU_006545,16.1422714472652
SPU_015471,0.630979500638279
SPU_003778,-0.783927515285654
SPU_003779,2.87353315539695
SPU_003780,-0.0619335113913769
SPU_017121,0.34153981627778
SPU_007721,-2.2921453927656
SPU_017119,0.010518266262659
SPU_007723,-0.883185232762434
SPU_003179,-1.05498849176167
SPU_006047,-5.64666755132805
SPU_015592,3.58692725505062
SPU_015593,0.0313844708818719
SPU_015595,-1.07429405260575
SPU_000488,1.90125261375403
SPU_008723,0.893402118130434
SPU_015594,5.44566470048237
SPU_019631,1.1192867568427
SPU_019630,-0.0892378236241683
SPU_001068,-0.600072435906861
SPU_001072,-5.12325098378939
SPU_001071,4.97657419819593
SPU_001070,0.10777487319513
SPU_001069,3.50946199210662
SPU_005881,0.808573962182731
SPU_005879,1.71009008724725
SPU_005878,-6.69795899907849
SPU_005882,1.39241802862253
SPU_005883,-2.49027086146664
SPU_022828,-0.655236558515279
SPU_019888,1.14298853970501
SPU_019887,0.208990441573843
SPU_026033,-0.46238463970596
SPU_025579,-0.124581563599121
SPU_028702,-3.75042606083012
SPU_028704,-1.65694378522765
SPU_008875,2.45920705794482
SPU_008876,0.282043484704721
SPU_023987,-2.54595924795182
SPU_024368,18.3631100737106
SPU_024367,5.39803146822766
SPU_011098,2.704858702173
SPU_008149,-0.260642930077739
SPU_019391,-1.19285971944765
SPU_019393,-1.81100106925579
SPU_019392,-1.90954127878649
SPU_016091,0.892732495520774
SPU_020713,-2.07958436290089
SPU_011856,-0.00467644392081587
SPU_006824,0.00982010245463444
SPU_020080,-0.263762366600244
SPU_001166,-1.47844256233707
SPU_024362,0.164346909714543
SPU_024364,-1.8499168154923
SPU_013009,-2.65239181380836
SPU_023226,12.2245144394735
SPU_006732,-5.19386545076805
SPU_013362,0.255436130736917
SPU_016476,-0.330325306147866
SPU_010533,-0.882078159063271
SPU_010534,4.16669273996022
SPU_017297,3.37102802499199
SPU_007028,-0.459780589087979
SPU_007027,-2.40327169881296
SPU_014111,-7.32019896799491
SPU_011054,2.25438474645046
SPU_004218,0.136349705861572
SPU_027592,-6.95829480189187
SPU_019409,0.495773606822714
SPU_023290,0.744362363222955
SPU_020827,-0.742927228336672
SPU_011415,0.0812261814555909
SPU_022480,0.867122089964367
SPU_022479,-0.718273046983541
SPU_004236,-2.34088242298301
SPU_004235,2.4158253603805
SPU_007776,-0.322673614927233
SPU_007777,6.52915919986835
SPU_011984,2.08082907456647
SPU_011983,-1.43172355743963
SPU_009294,3.65881965311911
SPU_016945,0.00113602995748627
SPU_017314,-0.68080457505963
SPU_023710,-1.09804238034698
SPU_007454,-0.0152052232914551
SPU_018146,0.838491235520669
SPU_018556,-1.19400795603704
SPU_018554,-2.21971965059174
SPU_018555,-2.70960225254682
SPU_009731,1.05752222328147
SPU_001926,0.640922582155962
SPU_008654,-3.68370343618724
SPU_016164,-2.49409638142639
SPU_016324,-11.034340040149
SPU_025163,-1.84835359261066
SPU_018742,-12.0037844002768
SPU_018741,-2.50211380442833
SPU_018740,0.778769360568075
SPU_028605,1.54769575832403
SPU_000899,-0.604619709375365
SPU_002097,-1.03900683629628
SPU_002096,2.44823288868391
SPU_023871,1.92128110868162
SPU_027697,-1.0229226845949
SPU_021924,9.12051118273954
SPU_001517,-1.00062145618193
SPU_010974,-2.37008543948695
SPU_009196,-1.98459494820426
SPU_009197,0.420598759892213
SPU_014005,1.5219560721087
SPU_014006,0.61005374774455
SPU_014023,3.34771628654715
SPU_009354,1.38430637241642
SPU_018703,-0.588082229454925
SPU_005318,-7.38543142786826
SPU_018701,-8.2405836125304
SPU_018702,-2.11003726040608
